gene_id,class,Rest,Rclass,tau,theta,gamma
LOC105452575,neut,0.160368224,neut,0.337984701,0.001731107,-0.198006927
LOC105452576,neut,1.781765764,pos,-0.782839749,0.00305046,-0.648922838
LOC105452577,neut,0.298105791,neut,0.412138562,0.00194276,0.695859437
LOC105452578,neut,1.036317581,pos,0.471448515,0.001980786,1.845529139
LOC105452579,neut,-1.355282355,neg,-0.202323329,0.001062465,1.116758641
LOC105452580,neut,-0.224049509,neut,-0.125611488,0.002136188,1.989396149
LOC105452581,neut,0.671749648,neut,3.102783402,0.001542772,0.526369726
LOC105452582,neut,1.692974682,pos,0.678495879,0.001719279,-0.154007616
LOC105452583,neut,0.485478967,neut,0.716550982,0.001778381,0.976631754
LOC105452584,neut,-1.114263306,neg,-0.410934334,0.003282372,5.17946776
LOC105452585,neut,-0.912051997,neg,-0.479081366,0.004909338,0.426884367
LOC105452586,neut,0.872366778,pos,-0.665268802,0.003778637,-0.336583219
LOC105452587,neut,-0.457110317,neut,-0.665339441,0.001376637,0.889103894
LOC105452588,neut,-0.910720777,neg,-0.880103458,0.003823912,0.969764901
LOC105452589,neut,0.347247466,neut,-0.240991458,0.002852454,-0.55271997
LOC105452590,neut,0.057012193,neut,1.279903233,0.002571396,1.071395891
LOC105452591,neut,-0.445375883,neut,-0.717660423,0.001988333,0.945986291
LOC105452592,neut,-0.670160972,neut,-0.33669784,0.002695355,1.381308114
LOC105452593,neut,1.004094442,pos,-0.695540066,0.001853935,-0.124153207
LOC105452594,neut,-0.709428816,neg,-0.965165368,0.006295149,-0.051170535
LOC105452595,neut,1.283537057,pos,-0.662478762,0.002133798,-0.299348347
LOC105452596,neut,0.496856075,neut,-0.894476296,0.004460522,-0.041767631
LOC105452597,neut,-0.198042831,neut,-0.347908205,0.00353701,0.491711446
LOC105452598,neut,0.705781202,neut,0.478569312,0.002614938,0.742041684
LOC105452599,neut,0.988247319,pos,1.051685609,0.001787734,0.269043503
LOC105452600,neut,0.267910824,neut,1.381387395,0.001730365,-0.385576247
LOC105452601,neut,-1.281048099,neg,-0.827147432,0.001818937,1.219396438
LOC105452602,neut,1.63329566,pos,1.435885327,0.002423077,0.509402432
LOC105452603,neut,0.067093078,neut,0.08524005,0.002374323,2.938118838
LOC105452604,neut,-0.143822802,neut,-0.380798302,0.002533851,1.353715565
LOC105452605,neut,1.202163948,pos,0.027294431,0.002356253,0.329847278
LOC105452606,neut,1.064096671,pos,0.033337212,0.003207829,1.203389799
LOC105452607,neut,0.997397242,pos,0.066614991,0.003876227,1.618150679
LOC105452608,neut,1.939117584,pos,1.02533528,0.002014877,0.241137963
LOC105452610,neut,0.003907067,neut,-0.38135348,0.006827878,0.812392103
LOC105452611,neut,1.154800894,pos,-0.557659055,0.005524903,-0.573285332
LOC105452612,neut,0.660551729,neut,-0.627144923,0.005083873,0.895809828
LOC105452613,neut,1.747823979,pos,2.979766352,0.001822962,0.307096096
LOC105452615,neut,0.709238174,neut,-0.531500185,0.001702796,0.232890314
LOC105452617,neut,-0.049937388,neut,-0.697539836,0.001695174,0.359498743
LOC105452618,neut,-0.295608289,neut,-0.555335309,0.00151329,1.178108644
LOC105452619,neut,-0.284671561,neut,0.605982721,0.001239198,0.048979243
LOC105452620,neut,-0.23446235,neut,-0.393315954,0.001639131,-0.084423686
LOC105452621,neut,-0.021064318,neut,1.71896834,0.001725142,0.225603272
LOC105452622,neut,-0.124923147,neut,0.58897173,0.00101547,0.064158571
LOC105452624,neut,0.387137101,neut,-0.178970223,0.002699696,2.742669985
LOC105452625,neut,1.120690847,pos,12.80581776,0.001962539,0.048885592
LOC105452626,neut,0.970141973,pos,0.400520287,0.001600578,0.250489322
LOC105452627,neut,0.780740477,pos,4.367804108,0.003202979,0.038331951
LOC105452628,neut,0.063525802,neut,-0.50335551,0.002973757,0.65212071
LOC105452629,neut,0.413625028,neut,1.661978758,0.002818385,0.283158159
LOC105452630,neut,0.114404406,neut,-0.639501534,0.005325582,0.304357043
LOC105452631,neut,0.623593579,pos,-0.639345874,0.003269255,0.083892805
LOC105452632,neut,1.508092193,pos,-0.419692702,0.002041301,-0.353543481
LOC105452633,neut,1.406821565,pos,0.0185121,0.002712043,-0.13681036
LOC105452634,neut,-0.441855227,neut,-0.021428364,0.002889924,0.349823147
LOC105452635,neut,-0.571656971,neut,0.109568067,0.002434058,1.526946103
LOC105452636,neut,0.020894633,neut,0.076590575,0.002059564,1.39684014
LOC105452637,neut,-1.036887095,neg,-0.525410731,0.003903079,0.707709074
LOC105452638,neut,-0.545481007,neut,-0.767337425,0.001873649,0.84375983
LOC105452639,neut,0.183122141,neut,-0.556649445,0.002723093,0.38165641
LOC105452640,neut,0.065645582,neut,-0.590621047,0.001270836,0.513323888
LOC105452641,neut,0.345079997,neut,-0.472932898,0.003042315,0.853978787
LOC105452642,neut,-0.802641502,neut,-0.680993415,0.000490432,0.837056253
LOC105452643,neut,-0.300829586,neut,-0.60060396,0.002584713,0.934832892
LOC105452644,neut,0.361220976,neut,0.414946911,0.002666912,0.889673022
LOC105452645,neut,-1.219536767,neg,0.260403659,0.005041374,0.476439287
LOC105452646,neut,1.517688691,pos,0.320591193,0.000866752,0.353850067
LOC105452647,neut,1.038595003,pos,0.21714194,0.001510636,-0.110701029
LOC105452648,neut,0.141200151,neut,1.501380108,0.0019192,1.150516622
LOC105452649,neut,1.023091543,pos,0.173940587,0.002243129,0.259998634
LOC105452650,neut,0.006642372,neut,-0.585321464,0.000781343,0.471989382
LOC105452651,neut,0.281250042,neut,-0.691543795,0.002898414,0.700211855
LOC105452652,neut,0.277120558,neut,0.221184259,0.001721788,-0.293574157
LOC105452653,neut,1.049359036,pos,-0.32681807,0.00331351,0.37569203
LOC105452654,neut,0.493793557,neut,1.710523039,0.001232434,0.357230753
LOC105452655,neut,0.711607099,pos,-0.738943749,0.003559613,-0.187737175
LOC105452657,neut,-0.3879303,neut,0.579527154,0.002119834,0.31259911
LOC105452658,neut,-1.260388861,neg,-0.810461335,0.00300731,1.540757639
LOC105452659,neut,0.088594153,neut,-0.347638975,0.001318619,0.421272074
LOC105452660,neut,0.092621945,neut,-0.369429544,0.001883627,0.958543546
LOC105452661,neut,-0.135153387,neut,-0.468313959,0.002246651,0.635829159
LOC105452662,neut,0.408752997,neut,-0.304627553,0.004560066,-0.217968109
LOC105452663,neut,0.216145883,neut,-0.365330839,0.002899765,1.747047079
LOC105452664,neut,1.018401873,pos,-0.014197184,0.003495067,-0.406874202
LOC105452665,neut,-0.326875395,neut,-0.042318614,0.001927182,2.889902783
LOC105452666,neut,-0.281077912,neut,-0.053043574,0.003435802,2.003244569
LOC105452667,neut,1.001542813,pos,0.288744087,0.004293057,1.345568443
LOC105452668,neut,1.305182875,pos,-0.756944612,0.003405877,-0.61193408
LOC105452669,neut,-1.515765482,neg,-0.840088926,0.004635153,1.676893729
LOC105452670,neut,1.075665128,pos,-0.450446843,0.004053257,0.375035662
LOC105452671,neut,1.25159196,pos,-0.07635986,0.002133678,2.503933225
LOC105452672,neut,-0.613557341,neut,-0.762772148,0.002466944,0.787492965
LOC105452673,neut,-1.307999067,neg,-0.598939494,0.002001391,1.731826597
LOC105452674,neut,0.323997717,neut,-0.019122413,0.002965055,-0.275295465
LOC105452675,neut,0.428246984,neut,-0.59824456,0.003709727,0.16165892
LOC105452676,neut,-0.543825426,neut,-0.432894221,0.00113784,0.645662378
LOC105452677,neut,-0.768101223,neg,-0.415709795,0.002059493,0.860933818
LOC105452679,neut,-0.400398882,neut,-0.326000112,0.002100029,0.561498232
LOC105452680,neut,0.384393545,neut,-0.795681312,0.002833298,0.318604888
LOC105452681,neut,0.101099212,neut,-0.757037851,0.001076117,0.126105052
LOC105452682,neut,0.305084107,neut,-0.382773002,0.003498919,2.113223821
LOC105452683,neut,0.665015914,neut,-0.20231217,0.003482707,0.177987543
LOC105452684,neut,0.355184183,neut,-0.682656219,0.002919207,0.063462769
LOC105452685,neut,-1.408948513,neg,-0.599203194,0.000893767,0.937211382
LOC105452686,neut,-1.004645488,neg,-0.67217852,0.002668652,1.010265936
LOC105452687,neut,-1.091753083,neg,-0.247316618,0.002125275,4.348779536
LOC105452688,neut,0.006791354,neut,-0.631415411,0.001431149,0.533586297
LOC105452689,neut,-0.032348207,neut,-0.278110731,0.002618462,1.32868594
LOC105452690,neut,0.449159098,pos,-0.720771332,0.00413764,0.552327516
LOC105452691,neut,-1.144920394,neg,-0.306822042,0.001326288,1.557557845
LOC105452692,neut,0.441326088,neut,-0.47673494,0.003058934,1.383823271
LOC105452693,neut,-0.94249326,neg,0.027871171,0.002857471,0.899056102
LOC105452694,neut,-0.720631364,neg,-0.648133104,0.002577738,0.659403177
LOC105452695,neut,0.321716092,neut,-0.585325086,0.00543959,0.463112229
LOC105452696,neut,0.406016222,neut,-0.242017023,0.001676654,-0.312169571
LOC105452698,neut,1.452755544,pos,5.524437278,0.002449182,-0.111213305
LOC105452699,neut,1.193399975,pos,-0.486637171,0.002908736,0.061701281
LOC105452700,neut,-1.342895498,neg,-0.837287366,0.002904956,1.390932551
LOC105452701,neut,0.30735599,neut,-0.686810184,0.003120262,0.776008659
LOC105452704,neut,-0.96782857,neut,-0.486263418,0.000807918,0.943832993
LOC105452706,neut,-1.469086501,neg,-0.487964658,0.002488255,1.141852833
LOC105452707,neut,-0.826231251,neut,-0.61813333,0.001909712,0.977182467
LOC105452708,neut,-0.428771751,neut,-0.07694182,0.001945742,0.975518972
LOC105452709,neut,1.804712972,pos,0.135239921,0.001296883,0.216588813
LOC105452710,neut,-0.198635416,neut,0.739911528,0.00138578,0.71166024
LOC105452712,neut,-0.015281643,neut,-0.778472704,0.002428933,0.475201162
LOC105452713,neut,-0.063307661,neut,-0.317967503,0.004245003,3.103252517
LOC105452714,neut,0.242658854,neut,-0.917975317,0.003934087,0.183887832
LOC105452715,neut,-0.806961893,neut,-0.613326392,0.001051473,1.08921205
LOC105452716,neut,-0.737297925,neut,-0.522642827,0.001926535,1.621068641
LOC105452717,neut,0.507728676,neut,-0.700007794,0.00278718,-0.187015944
LOC105452718,neut,-0.39310903,neut,0.283757483,0.002233103,2.003859812
LOC105452719,neut,0.272732956,neut,0.050317491,0.003503153,0.205076859
LOC105452720,neut,-0.310850751,neut,-0.640770184,0.003782867,0.393465421
LOC105452721,neut,-1.052758091,neut,-0.504135604,0.001135568,1.060800956
LOC105452722,neut,0.128236852,neut,0.934789014,0.001759839,0.48041119
LOC105452723,neut,0.018380443,neut,-0.099198748,0.003040824,1.382143516
LOC105452724,neut,-0.449506561,neut,-0.305055062,0.001788968,1.191616682
LOC105452726,neut,1.118345152,pos,-0.835102453,0.002634386,-0.483120319
LOC105452727,neut,-1.002304792,neut,-0.760490117,0.001320987,1.487483314
LOC105452728,neut,-0.057394631,neut,-0.185043035,0.001478148,1.388662241
LOC105452729,neut,-0.703542274,neut,-0.596558648,0.001715545,0.730141021
LOC105452730,neut,0.498280928,neut,-0.698340793,0.00195604,0.178382171
LOC105452731,neut,1.383938929,pos,1.120861655,0.001281951,0.825920274
LOC105452732,neut,1.257596378,pos,-0.121929527,0.004117575,1.317623825
LOC105452733,neut,-0.701434994,neg,-0.604819602,0.001129748,0.315319268
LOC105452734,neut,1.389160229,pos,-0.302048442,0.002738095,-0.038566488
LOC105452736,neut,-0.673735798,neut,-0.437018828,0.002040342,5.560231521
LOC105452737,neut,-0.65968287,neg,0.273282946,0.003855418,0.095000271
LOC105452739,neut,-1.330529392,neg,-0.554677342,0.002836281,0.655092956
LOC105452740,neut,1.285793977,pos,0.423529589,0.00165296,-0.191675508
LOC105452741,neut,0.819368355,pos,0.633998069,0.002628212,0.353606564
LOC105452742,neut,-0.554165038,neg,-0.360964995,0.00349334,0.681750139
LOC105452743,neut,-1.13048066,neg,-0.180934214,0.002311796,1.712566612
LOC105452744,neut,-0.383505347,neut,-0.651766657,0.003288195,1.063337369
LOC105452745,neut,-1.087414353,neut,-0.566107953,0.001229092,1.16278859
LOC105452746,neut,1.613509565,pos,-0.397007346,0.003958411,1.682840426
LOC105452747,neut,1.51621196,pos,1.375323971,0.003233921,0.467217246
LOC105452748,neut,0.272438675,neut,-0.809705713,0.003491558,0.323649809
LOC105452749,neut,1.539582636,pos,1.302194634,0.001597323,0.485758846
LOC105452750,neut,0.727706355,neut,0.773641696,0.001581181,0.959439167
LOC105452751,neut,0.864597549,pos,-0.226401392,0.004509522,1.075223457
LOC105452752,neut,-0.242994119,neut,-0.180619378,0.00322179,2.530714534
LOC105452753,neut,0.212069519,neut,1.851813386,0.002645281,-0.361060346
LOC105452754,neut,0.307318671,neut,-0.416655979,0.003657649,-0.044471507
LOC105452755,neut,0.043136609,neut,-0.441707487,0.00340126,0.28811565
LOC105452756,neut,0.381546636,neut,-0.2307128,0.003860907,1.827337745
LOC105452757,neut,0.328515025,neut,-0.320913556,0.003921497,1.357583842
LOC105452758,neut,-0.336150244,neut,-0.407355742,0.003433302,0.176484153
LOC105452759,neut,-1.022655705,neg,-0.824565389,0.004691732,1.154481779
LOC105452760,neut,-0.034286648,neut,2.083787235,0.001123422,0.308447287
LOC105452761,neut,-0.794932183,neut,0.353020521,0.00266149,0.481114597
LOC105452762,neut,1.025068781,pos,-0.420877623,0.003448308,-0.716429579
LOC105452763,neut,0.407278343,neut,-0.286766177,0.00045596,0.958344527
LOC105452764,neut,1.353287439,pos,-0.771916987,0.002428055,-0.405515165
LOC105452765,neut,-0.825457149,neut,-0.230343754,0.003221863,0.691832139
LOC105452766,neut,-0.880500358,neut,0.02221235,0.003204354,0.829612643
LOC105452768,neut,-0.891849685,neut,-0.682247582,0.001454632,1.295325594
LOC105452769,neut,0.005261682,neut,0.014995969,0.003017531,2.090839322
LOC105452770,neut,-0.540029427,neut,-0.601432794,0.001310127,0.761639992
LOC105452771,neut,-0.228456317,neut,-0.837307461,0.004417661,0.44483168
LOC105452772,neut,0.934496134,pos,-0.406344915,0.00449407,1.352537825
LOC105452773,neut,-0.411440211,neut,-0.549796539,0.004070057,1.127769074
LOC105452774,neut,-2.115674951,neg,-0.629506272,0.005028494,1.313572968
LOC105452775,neut,-0.886769082,neut,0.673211969,0.002322466,0.629284264
LOC105452776,neut,0.760021417,pos,0.708042414,0.002935337,1.091249535
LOC105452778,neut,1.63622632,pos,-0.020361916,0.002020455,2.665526759
LOC105452779,neut,0.165272158,neut,-0.776803357,0.004849993,0.101159332
LOC105452780,neut,-0.334637274,neut,-0.815064483,0.00384884,0.525595739
LOC105452781,neut,0.554325187,neut,2.338402518,0.002393813,0.406271818
LOC105452782,neut,0.096839396,neut,-0.268414461,0.002748773,0.990426535
LOC105452783,pos,0.641616025,pos,1.982100971,0.003395492,1.941682711
LOC105452784,neut,1.917705285,pos,5.055465341,0.002278485,-0.290780507
LOC105452785,neut,0.065069223,neut,-0.879521267,0.00423079,0.428288327
LOC105452786,neut,0.198196763,neut,0.672743998,0.001829338,0.061831473
LOC105452787,neut,0.402846361,pos,-0.62523695,0.004629769,-0.357003748
LOC105452788,neut,-0.958053273,neut,-0.649924247,0.00162976,1.150400957
LOC105452789,neut,1.875642256,pos,-0.016182953,0.001941735,0.733541296
LOC105452790,neut,0.178410948,neut,0.292219501,0.002560312,0.140425044
LOC105452791,neut,-0.02411878,neut,-0.674267006,0.004835281,0.066655164
LOC105452792,neut,0.119311401,neut,1.922284885,0.003339476,0.458396899
LOC105452793,neut,-0.875443429,neut,-0.265056883,0.000998968,0.786927749
LOC105452794,neut,1.104423672,pos,0.419160446,0.003022521,0.727544107
LOC105452796,neut,0.92766373,pos,0.130646198,0.003252751,-0.801098043
LOC105452797,neut,0.229125099,neut,-0.177897052,0.003014499,3.954928265
LOC105452798,neut,0.224865969,neut,-0.589246499,0.002035791,0.228814705
LOC105452799,neut,-0.187376655,neut,0.1703854,0.001128192,0.216433171
LOC105452800,neut,-0.754707055,neut,0.478007174,0.001169269,0.679721764
LOC105452801,neut,-0.826453777,neut,-0.228034551,0.001449828,1.713108944
LOC105452802,neut,-1.266846571,neg,-0.018667353,0.003131617,0.531160293
LOC105452803,neut,-1.155014634,neg,-0.609463193,0.002306523,2.289235216
LOC105452804,neut,-0.891204137,neut,-0.50937617,0.002367921,1.016314116
LOC105452805,neut,-1.241915576,neg,-0.781404759,0.002478698,2.633958917
LOC105452806,neut,-0.018278031,neut,-0.210331841,0.003829036,0.219068815
LOC105452807,neut,-0.712732094,neut,-0.720514667,0.001410297,0.864213104
LOC105452808,neut,1.225330084,pos,0.167691687,0.002136971,2.261485066
LOC105452809,neut,-1.475905032,neg,-0.700709589,0.001824502,1.261110002
LOC105452811,neut,0.172100307,neut,-0.498558408,0.004684486,0.479583618
LOC105452812,neut,1.115155677,pos,0.148635492,0.00325175,-0.390527635
LOC105452813,neut,-0.996795231,neg,-0.673619925,0.002449974,1.750070749
LOC105452814,neut,-0.950265558,neut,-0.678841496,0.001391406,1.087252943
LOC105452815,neut,-0.589772802,neut,-0.662744262,0.00370497,0.888045445
LOC105452816,neut,0.752485148,pos,-0.613983753,0.002129597,0.169303808
LOC105452817,neut,-0.066850468,neut,-0.724110641,0.003465887,2.431405959
LOC105452818,neut,0.697987003,neut,-0.272221672,0.002940438,0.696969916
LOC105452819,neut,-0.497198486,neut,-0.373981739,0.005190493,0.416326593
LOC105452820,pos,1.871120915,pos,0.261288174,0.004403874,1.629910402
LOC105452821,neut,1.875108838,pos,0.553727746,0.003518032,-0.003719434
LOC105452822,neut,1.23481279,pos,0.326419484,0.0036387,0.328909738
LOC105452823,neut,1.313540806,pos,-0.08702335,0.00360984,-1.186208621
LOC105452824,neut,-0.940347318,neut,-0.642734311,0.001049715,1.139202963
LOC105452825,neut,-0.060341697,neut,-0.794241663,0.003047149,0.109183212
LOC105452826,neut,-0.926902301,neut,-0.633949217,0.000618405,1.244112051
LOC105452827,neut,-0.504617949,neut,-0.137029706,0.003049785,0.075282902
LOC105452828,neut,-0.184790987,neut,-0.553729115,0.002254765,0.244049073
LOC105452829,neut,0.716901329,pos,-0.695920427,0.003296428,-0.195116784
LOC105452831,neut,-1.046520148,neg,-0.629211673,0.002623963,0.38130527
LOC105452832,neut,-1.153782404,neut,-0.615525553,0.001338624,1.21228099
LOC105452833,neut,0.748675562,neut,4.78080341,0.001213031,0.569448581
LOC105452834,neut,-0.522180018,neut,-0.495127317,0.001392436,2.220920157
LOC105452835,neut,0.926444117,pos,-0.615020854,0.004273648,1.060923785
LOC105452836,neut,0.489640146,neut,-0.309250463,0.002356077,0.064599578
LOC105452837,neut,-0.872837146,neut,-0.118637492,0.004477822,0.487953833
LOC105452838,neut,-0.307497572,neut,0.814753099,0.002385642,0.009386568
LOC105452839,neut,-0.92211112,neut,-0.768039328,0.001373749,1.132864603
LOC105452840,neut,-0.33643296,neut,-0.206387713,0.001181291,1.826897223
LOC105452841,neut,0.371312403,neut,-0.690394157,0.002590454,0.092486359
LOC105452842,neut,-0.169121557,neut,-0.284636572,0.00339374,0.575967591
LOC105452844,neut,-0.966173717,neut,-0.633199763,0.001629876,1.028597771
LOC105452845,neut,0.611241036,neut,-0.435905385,0.002065508,-0.392623498
LOC105452846,neut,-0.206031821,neut,-0.734426004,0.001932266,0.040094107
LOC105452847,neut,-0.215757083,neut,-0.673834374,0.002180419,2.163571208
LOC105452848,neut,0.755001399,pos,-0.062677619,0.002168287,-0.215517477
LOC105452849,neut,-1.16841703,neg,-0.167623065,0.001162307,0.579953236
LOC105452850,neut,1.492699121,pos,0.052088852,0.002426185,-0.491859082
LOC105452851,neut,-0.568570801,neut,0.381892943,0.002535839,-0.188661047
